Variable,Index,Value
repair_applies,"(1, 4, 82)",0.0
repair_applies,"(1, 4, 83)",0.0
repair_applies,"(1, 4, 84)",0.0
repair_applies,"(1, 4, 85)",0.0
repair_applies,"(1, 4, 86)",0.0
repair_applies,"(1, 4, 87)",0.0
repair_applies,"(1, 4, 88)",0.0
repair_applies,"(1, 4, 89)",0.0
repair_applies,"(1, 4, 90)",0.0
repair_applies,"(1, 4, 91)",0.0
repair_applies,"(1, 4, 92)",0.0
repair_applies,"(1, 4, 93)",0.0
repair_applies,"(1, 4, 94)",0.0
repair_applies,"(1, 4, 95)",0.0
repair_applies,"(1, 4, 96)",0.0
repair_applies,"(1, 4, 97)",0.0
repair_applies,"(1, 4, 98)",0.0
repair_applies,"(1, 4, 99)",0.0
repair_applies,"(1, 4, 100)",0.0
repair_applies,"(1, 4, 101)",0.0
repair_applies,"(1, 4, 102)",0.0
repair_applies,"(1, 4, 103)",0.0
repair_applies,"(1, 4, 104)",0.0
repair_applies,"(1, 4, 105)",0.0
repair_applies,"(1, 4, 106)",0.0
repair_applies,"(1, 4, 107)",0.0
repair_applies,"(1, 4, 108)",0.0
repair_applies,"(1, 4, 109)",0.0
repair_applies,"(1, 4, 110)",0.0
repair_applies,"(1, 4, 111)",0.0
repair_applies,"(1, 4, 112)",0.0
repair_applies,"(1, 4, 113)",0.0
repair_applies,"(1, 4, 114)",0.0
repair_applies,"(1, 4, 115)",0.0
repair_applies,"(1, 4, 116)",0.0
repair_applies,"(1, 4, 117)",0.0
repair_applies,"(1, 4, 118)",0.0
repair_applies,"(1, 4, 119)",0.0
repair_applies,"(1, 4, 120)",0.0
repair_applies,"(1, 4, 121)",0.0
repair_applies,"(1, 4, 122)",0.0
repair_applies,"(1, 4, 123)",0.0
repair_applies,"(1, 4, 124)",0.0
repair_applies,"(1, 4, 125)",0.0
repair_applies,"(1, 4, 126)",0.0
repair_applies,"(1, 4, 127)",0.0
repair_applies,"(1, 4, 128)",0.0
repair_applies,"(1, 4, 129)",0.0
repair_applies,"(1, 4, 130)",0.0
repair_applies,"(1, 4, 131)",0.0
repair_applies,"(1, 4, 132)",0.0
repair_applies,"(1, 5, 1)",0.0
repair_applies,"(1, 5, 2)",0.0
repair_applies,"(1, 5, 3)",0.0
repair_applies,"(1, 5, 4)",0.0
repair_applies,"(1, 5, 5)",0.0
repair_applies,"(1, 5, 6)",0.0
repair_applies,"(1, 5, 7)",0.0
repair_applies,"(1, 5, 8)",0.0
repair_applies,"(1, 5, 9)",0.0
repair_applies,"(1, 5, 10)",0.0
repair_applies,"(1, 5, 11)",0.0
repair_applies,"(1, 5, 12)",0.0
repair_applies,"(1, 5, 13)",0.0
repair_applies,"(1, 5, 14)",0.0
repair_applies,"(1, 5, 15)",0.0
repair_applies,"(1, 5, 16)",0.0
repair_applies,"(1, 5, 17)",0.0
repair_applies,"(1, 5, 18)",0.0
repair_applies,"(1, 5, 19)",0.0
repair_applies,"(1, 5, 20)",0.0
repair_applies,"(1, 5, 21)",0.0
repair_applies,"(1, 5, 22)",0.0
repair_applies,"(1, 5, 23)",0.0
repair_applies,"(1, 5, 24)",0.0
repair_applies,"(1, 5, 25)",0.0
repair_applies,"(1, 5, 26)",0.0
repair_applies,"(1, 5, 27)",0.0
repair_applies,"(1, 5, 28)",0.0
repair_applies,"(1, 5, 29)",0.0
repair_applies,"(1, 5, 30)",0.0
repair_applies,"(1, 5, 31)",0.0
repair_applies,"(1, 5, 32)",0.0
repair_applies,"(1, 5, 33)",0.0
repair_applies,"(1, 5, 34)",0.0
repair_applies,"(1, 5, 35)",0.0
repair_applies,"(1, 5, 36)",0.0
repair_applies,"(1, 5, 37)",0.0
repair_applies,"(1, 5, 38)",0.0
repair_applies,"(1, 5, 39)",0.0
repair_applies,"(1, 5, 40)",0.0
repair_applies,"(1, 5, 41)",0.0
repair_applies,"(1, 5, 42)",0.0
repair_applies,"(1, 5, 43)",0.0
repair_applies,"(1, 5, 44)",0.0
repair_applies,"(1, 5, 45)",0.0
repair_applies,"(1, 5, 46)",0.0
repair_applies,"(1, 5, 47)",0.0
repair_applies,"(1, 5, 48)",0.0
repair_applies,"(1, 5, 49)",0.0
repair_applies,"(1, 5, 50)",0.0
repair_applies,"(1, 5, 51)",0.0
repair_applies,"(1, 5, 52)",0.0
repair_applies,"(1, 5, 53)",0.0
repair_applies,"(1, 5, 54)",0.0
repair_applies,"(1, 5, 55)",0.0
repair_applies,"(1, 5, 56)",0.0
repair_applies,"(1, 5, 57)",0.0
repair_applies,"(1, 5, 58)",0.0
repair_applies,"(1, 5, 59)",0.0
repair_applies,"(1, 5, 60)",0.0
repair_applies,"(1, 5, 61)",0.0
repair_applies,"(1, 5, 62)",0.0
repair_applies,"(1, 5, 63)",0.0
repair_applies,"(1, 5, 64)",0.0
repair_applies,"(1, 5, 65)",0.0
repair_applies,"(1, 5, 66)",0.0
repair_applies,"(1, 5, 67)",0.0
repair_applies,"(1, 5, 68)",0.0
repair_applies,"(1, 5, 69)",0.0
repair_applies,"(1, 5, 70)",0.0
repair_applies,"(1, 5, 71)",0.0
repair_applies,"(1, 5, 72)",0.0
repair_applies,"(1, 5, 73)",0.0
repair_applies,"(1, 5, 74)",0.0
repair_applies,"(1, 5, 75)",0.0
repair_applies,"(1, 5, 76)",0.0
repair_applies,"(1, 5, 77)",0.0
repair_applies,"(1, 5, 78)",0.0
repair_applies,"(1, 5, 79)",0.0
repair_applies,"(1, 5, 80)",0.0
repair_applies,"(1, 5, 81)",0.0
repair_applies,"(1, 5, 82)",0.0
repair_applies,"(1, 5, 83)",0.0
repair_applies,"(1, 5, 84)",0.0
repair_applies,"(1, 5, 85)",0.0
repair_applies,"(1, 5, 86)",0.0
repair_applies,"(1, 5, 87)",0.0
repair_applies,"(1, 5, 88)",0.0
repair_applies,"(1, 5, 89)",0.0
repair_applies,"(1, 5, 90)",0.0
repair_applies,"(1, 5, 91)",0.0
repair_applies,"(1, 5, 92)",0.0
repair_applies,"(1, 5, 93)",0.0
repair_applies,"(1, 5, 94)",0.0
repair_applies,"(1, 5, 95)",0.0
repair_applies,"(1, 5, 96)",0.0
repair_applies,"(1, 5, 97)",0.0
repair_applies,"(1, 5, 98)",0.0
repair_applies,"(1, 5, 99)",0.0
repair_applies,"(1, 5, 100)",0.0
repair_applies,"(1, 5, 101)",0.0
repair_applies,"(1, 5, 102)",0.0
repair_applies,"(1, 5, 103)",0.0
repair_applies,"(1, 5, 104)",0.0
repair_applies,"(1, 5, 105)",0.0
repair_applies,"(1, 5, 106)",0.0
repair_applies,"(1, 5, 107)",0.0
repair_applies,"(1, 5, 108)",0.0
repair_applies,"(1, 5, 109)",0.0
repair_applies,"(1, 5, 110)",0.0
repair_applies,"(1, 5, 111)",0.0
repair_applies,"(1, 5, 112)",0.0
repair_applies,"(1, 5, 113)",0.0
repair_applies,"(1, 5, 114)",0.0
repair_applies,"(1, 5, 115)",0.0
repair_applies,"(1, 5, 116)",0.0
repair_applies,"(1, 5, 117)",0.0
repair_applies,"(1, 5, 118)",0.0
repair_applies,"(1, 5, 119)",0.0
repair_applies,"(1, 5, 120)",0.0
repair_applies,"(1, 5, 121)",0.0
repair_applies,"(1, 5, 122)",0.0
repair_applies,"(1, 5, 123)",0.0
repair_applies,"(1, 5, 124)",0.0
repair_applies,"(1, 5, 125)",0.0
repair_applies,"(1, 5, 126)",0.0
repair_applies,"(1, 5, 127)",0.0
repair_applies,"(1, 5, 128)",0.0
repair_applies,"(1, 5, 129)",0.0
repair_applies,"(1, 5, 130)",0.0
repair_applies,"(1, 5, 131)",0.0
repair_applies,"(1, 5, 132)",0.0
repair_applies,"(1, 6, 1)",0.0
repair_applies,"(1, 6, 2)",0.0
repair_applies,"(1, 6, 3)",0.0
repair_applies,"(1, 6, 4)",-0.0
repair_applies,"(1, 6, 5)",-0.0
repair_applies,"(1, 6, 6)",-0.0
repair_applies,"(1, 6, 7)",-0.0
repair_applies,"(1, 6, 8)",-0.0
repair_applies,"(1, 6, 9)",-0.0
repair_applies,"(1, 6, 10)",-0.0
repair_applies,"(1, 6, 11)",1.0
repair_applies,"(1, 6, 12)",-0.0
repair_applies,"(1, 6, 13)",-0.0
repair_applies,"(1, 6, 14)",-0.0
repair_applies,"(1, 6, 15)",-0.0
repair_applies,"(1, 6, 16)",-0.0
repair_applies,"(1, 6, 17)",-0.0
repair_applies,"(1, 6, 18)",-0.0
repair_applies,"(1, 6, 19)",-0.0
repair_applies,"(1, 6, 20)",-0.0
repair_applies,"(1, 6, 21)",-0.0
repair_applies,"(1, 6, 22)",-0.0
repair_applies,"(1, 6, 23)",-0.0
repair_applies,"(1, 6, 24)",-0.0
repair_applies,"(1, 6, 25)",-0.0
repair_applies,"(1, 6, 26)",-0.0
repair_applies,"(1, 6, 27)",-0.0
repair_applies,"(1, 6, 28)",-0.0
repair_applies,"(1, 6, 29)",-0.0
repair_applies,"(1, 6, 30)",-0.0
repair_applies,"(1, 6, 31)",-0.0
repair_applies,"(1, 6, 32)",-0.0
repair_applies,"(1, 6, 33)",-0.0
repair_applies,"(1, 6, 34)",-0.0
repair_applies,"(1, 6, 35)",-0.0
repair_applies,"(1, 6, 36)",-0.0
repair_applies,"(1, 6, 37)",-0.0
repair_applies,"(1, 6, 38)",-0.0
repair_applies,"(1, 6, 39)",-0.0
repair_applies,"(1, 6, 40)",-0.0
repair_applies,"(1, 6, 41)",-0.0
repair_applies,"(1, 6, 42)",-0.0
repair_applies,"(1, 6, 43)",-0.0
repair_applies,"(1, 6, 44)",-0.0
repair_applies,"(1, 6, 45)",-0.0
repair_applies,"(1, 6, 46)",-0.0
repair_applies,"(1, 6, 47)",-0.0
repair_applies,"(1, 6, 48)",-0.0
repair_applies,"(1, 6, 49)",-0.0
repair_applies,"(1, 6, 50)",-0.0
repair_applies,"(1, 6, 51)",-0.0
repair_applies,"(1, 6, 52)",-0.0
repair_applies,"(1, 6, 53)",-0.0
repair_applies,"(1, 6, 54)",-0.0
repair_applies,"(1, 6, 55)",-0.0
repair_applies,"(1, 6, 56)",-0.0
repair_applies,"(1, 6, 57)",-0.0
repair_applies,"(1, 6, 58)",-0.0
repair_applies,"(1, 6, 59)",-0.0
repair_applies,"(1, 6, 60)",-0.0
repair_applies,"(1, 6, 61)",-0.0
repair_applies,"(1, 6, 62)",-0.0
repair_applies,"(1, 6, 63)",-0.0
repair_applies,"(1, 6, 64)",-0.0
repair_applies,"(1, 6, 65)",-0.0
repair_applies,"(1, 6, 66)",-0.0
repair_applies,"(1, 6, 67)",-0.0
repair_applies,"(1, 6, 68)",-0.0
repair_applies,"(1, 6, 69)",-0.0
repair_applies,"(1, 6, 70)",-0.0
repair_applies,"(1, 6, 71)",-0.0
repair_applies,"(1, 6, 72)",-0.0
repair_applies,"(1, 6, 73)",-0.0
repair_applies,"(1, 6, 74)",-0.0
repair_applies,"(1, 6, 75)",-0.0
repair_applies,"(1, 6, 76)",-0.0
repair_applies,"(1, 6, 77)",-0.0
repair_applies,"(1, 6, 78)",-0.0
repair_applies,"(1, 6, 79)",-0.0
repair_applies,"(1, 6, 80)",-0.0
repair_applies,"(1, 6, 81)",-0.0
repair_applies,"(1, 6, 82)",-0.0
repair_applies,"(1, 6, 83)",-0.0
repair_applies,"(1, 6, 84)",-0.0
repair_applies,"(1, 6, 85)",-0.0
repair_applies,"(1, 6, 86)",-0.0
repair_applies,"(1, 6, 87)",-0.0
repair_applies,"(1, 6, 88)",-0.0
repair_applies,"(1, 6, 89)",-0.0
repair_applies,"(1, 6, 90)",-0.0
repair_applies,"(1, 6, 91)",-0.0
repair_applies,"(1, 6, 92)",-0.0
repair_applies,"(1, 6, 93)",-0.0
repair_applies,"(1, 6, 94)",-0.0
repair_applies,"(1, 6, 95)",-0.0
repair_applies,"(1, 6, 96)",-0.0
repair_applies,"(1, 6, 97)",-0.0
repair_applies,"(1, 6, 98)",-0.0
repair_applies,"(1, 6, 99)",-0.0
repair_applies,"(1, 6, 100)",-0.0
repair_applies,"(1, 6, 101)",-0.0
repair_applies,"(1, 6, 102)",-0.0
repair_applies,"(1, 6, 103)",-0.0
repair_applies,"(1, 6, 104)",-0.0
repair_applies,"(1, 6, 105)",-0.0
repair_applies,"(1, 6, 106)",-0.0
repair_applies,"(1, 6, 107)",-0.0
repair_applies,"(1, 6, 108)",-0.0
repair_applies,"(1, 6, 109)",-0.0
repair_applies,"(1, 6, 110)",-0.0
repair_applies,"(1, 6, 111)",0.0
repair_applies,"(1, 6, 112)",0.0
repair_applies,"(1, 6, 113)",0.0
repair_applies,"(1, 6, 114)",0.0
repair_applies,"(1, 6, 115)",0.0
repair_applies,"(1, 6, 116)",0.0
repair_applies,"(1, 6, 117)",0.0
repair_applies,"(1, 6, 118)",0.0
repair_applies,"(1, 6, 119)",0.0
repair_applies,"(1, 6, 120)",0.0
repair_applies,"(1, 6, 121)",0.0
repair_applies,"(1, 6, 122)",0.0
repair_applies,"(1, 6, 123)",0.0
repair_applies,"(1, 6, 124)",0.0
repair_applies,"(1, 6, 125)",0.0
repair_applies,"(1, 6, 126)",0.0
repair_applies,"(1, 6, 127)",0.0
repair_applies,"(1, 6, 128)",0.0
repair_applies,"(1, 6, 129)",0.0
repair_applies,"(1, 6, 130)",0.0
repair_applies,"(1, 6, 131)",0.0
repair_applies,"(1, 6, 132)",0.0
repair_applies,"(2, 1, 1)",0.0
repair_applies,"(2, 1, 2)",0.0
repair_applies,"(2, 1, 3)",0.0
repair_applies,"(2, 1, 4)",0.0
repair_applies,"(2, 1, 5)",0.0
repair_applies,"(2, 1, 6)",0.0
repair_applies,"(2, 1, 7)",0.0
repair_applies,"(2, 1, 8)",0.0
repair_applies,"(2, 1, 9)",0.0
repair_applies,"(2, 1, 10)",0.0
repair_applies,"(2, 1, 11)",0.0
repair_applies,"(2, 1, 12)",0.0
repair_applies,"(2, 1, 13)",0.0
repair_applies,"(2, 1, 14)",0.0
repair_applies,"(2, 1, 15)",0.0
repair_applies,"(2, 1, 16)",0.0
repair_applies,"(2, 1, 17)",0.0
repair_applies,"(2, 1, 18)",0.0
repair_applies,"(2, 1, 19)",0.0
repair_applies,"(2, 1, 20)",0.0
repair_applies,"(2, 1, 21)",0.0
repair_applies,"(2, 1, 22)",0.0
repair_applies,"(2, 1, 23)",0.0
repair_applies,"(2, 1, 24)",0.0
repair_applies,"(2, 1, 25)",0.0
repair_applies,"(2, 1, 26)",0.0
repair_applies,"(2, 1, 27)",0.0
repair_applies,"(2, 1, 28)",0.0
repair_applies,"(2, 1, 29)",0.0
repair_applies,"(2, 1, 30)",0.0
repair_applies,"(2, 1, 31)",0.0
repair_applies,"(2, 1, 32)",0.0
repair_applies,"(2, 1, 33)",0.0
repair_applies,"(2, 1, 34)",0.0
repair_applies,"(2, 1, 35)",0.0
repair_applies,"(2, 1, 36)",0.0
repair_applies,"(2, 1, 37)",0.0
repair_applies,"(2, 1, 38)",0.0
repair_applies,"(2, 1, 39)",0.0
repair_applies,"(2, 1, 40)",0.0
repair_applies,"(2, 1, 41)",0.0
repair_applies,"(2, 1, 42)",0.0
repair_applies,"(2, 1, 43)",0.0
repair_applies,"(2, 1, 44)",0.0
repair_applies,"(2, 1, 45)",0.0
repair_applies,"(2, 1, 46)",0.0
repair_applies,"(2, 1, 47)",0.0
repair_applies,"(2, 1, 48)",0.0
repair_applies,"(2, 1, 49)",0.0
repair_applies,"(2, 1, 50)",0.0
repair_applies,"(2, 1, 51)",0.0
repair_applies,"(2, 1, 52)",0.0
repair_applies,"(2, 1, 53)",0.0
repair_applies,"(2, 1, 54)",0.0
repair_applies,"(2, 1, 55)",0.0
repair_applies,"(2, 1, 56)",0.0
repair_applies,"(2, 1, 57)",0.0
repair_applies,"(2, 1, 58)",0.0
repair_applies,"(2, 1, 59)",0.0
repair_applies,"(2, 1, 60)",0.0
repair_applies,"(2, 1, 61)",0.0
repair_applies,"(2, 1, 62)",0.0
repair_applies,"(2, 1, 63)",0.0
repair_applies,"(2, 1, 64)",0.0
repair_applies,"(2, 1, 65)",0.0
repair_applies,"(2, 1, 66)",0.0
repair_applies,"(2, 1, 67)",0.0
repair_applies,"(2, 1, 68)",0.0
repair_applies,"(2, 1, 69)",0.0
repair_applies,"(2, 1, 70)",0.0
repair_applies,"(2, 1, 71)",0.0
repair_applies,"(2, 1, 72)",0.0
repair_applies,"(2, 1, 73)",0.0
repair_applies,"(2, 1, 74)",0.0
repair_applies,"(2, 1, 75)",0.0
repair_applies,"(2, 1, 76)",0.0
repair_applies,"(2, 1, 77)",0.0
repair_applies,"(2, 1, 78)",0.0
repair_applies,"(2, 1, 79)",0.0
repair_applies,"(2, 1, 80)",0.0
repair_applies,"(2, 1, 81)",0.0
repair_applies,"(2, 1, 82)",0.0
repair_applies,"(2, 1, 83)",0.0
repair_applies,"(2, 1, 84)",0.0
repair_applies,"(2, 1, 85)",0.0
repair_applies,"(2, 1, 86)",0.0
repair_applies,"(2, 1, 87)",0.0
repair_applies,"(2, 1, 88)",0.0
repair_applies,"(2, 1, 89)",0.0
repair_applies,"(2, 1, 90)",0.0
repair_applies,"(2, 1, 91)",0.0
repair_applies,"(2, 1, 92)",0.0
repair_applies,"(2, 1, 93)",0.0
repair_applies,"(2, 1, 94)",0.0
repair_applies,"(2, 1, 95)",0.0
repair_applies,"(2, 1, 96)",0.0
repair_applies,"(2, 1, 97)",0.0
repair_applies,"(2, 1, 98)",0.0
repair_applies,"(2, 1, 99)",0.0
repair_applies,"(2, 1, 100)",0.0
repair_applies,"(2, 1, 101)",0.0
repair_applies,"(2, 1, 102)",0.0
repair_applies,"(2, 1, 103)",0.0
repair_applies,"(2, 1, 104)",0.0
repair_applies,"(2, 1, 105)",0.0
repair_applies,"(2, 1, 106)",0.0
repair_applies,"(2, 1, 107)",0.0
repair_applies,"(2, 1, 108)",0.0
repair_applies,"(2, 1, 109)",0.0
repair_applies,"(2, 1, 110)",0.0
repair_applies,"(2, 1, 111)",0.0
repair_applies,"(2, 1, 112)",0.0
repair_applies,"(2, 1, 113)",0.0
repair_applies,"(2, 1, 114)",0.0
repair_applies,"(2, 1, 115)",0.0
repair_applies,"(2, 1, 116)",0.0
repair_applies,"(2, 1, 117)",0.0
repair_applies,"(2, 1, 118)",0.0
repair_applies,"(2, 1, 119)",0.0
repair_applies,"(2, 1, 120)",0.0
repair_applies,"(2, 1, 121)",0.0
repair_applies,"(2, 1, 122)",0.0
repair_applies,"(2, 1, 123)",0.0
repair_applies,"(2, 1, 124)",0.0
repair_applies,"(2, 1, 125)",0.0
repair_applies,"(2, 1, 126)",0.0
repair_applies,"(2, 1, 127)",0.0
repair_applies,"(2, 1, 128)",0.0
repair_applies,"(2, 1, 129)",0.0
repair_applies,"(2, 1, 130)",0.0
repair_applies,"(2, 1, 131)",0.0
repair_applies,"(2, 1, 132)",0.0
repair_applies,"(2, 1, 133)",0.0
repair_applies,"(2, 1, 134)",0.0
repair_applies,"(2, 1, 135)",0.0
repair_applies,"(2, 1, 136)",0.0
repair_applies,"(2, 1, 137)",0.0
repair_applies,"(2, 2, 1)",0.0
repair_applies,"(2, 2, 2)",0.0
repair_applies,"(2, 2, 3)",0.0
repair_applies,"(2, 2, 4)",0.0
repair_applies,"(2, 2, 5)",0.0
repair_applies,"(2, 2, 6)",0.0
repair_applies,"(2, 2, 7)",0.0
repair_applies,"(2, 2, 8)",0.0
repair_applies,"(2, 2, 9)",0.0
repair_applies,"(2, 2, 10)",0.0
repair_applies,"(2, 2, 11)",0.0
repair_applies,"(2, 2, 12)",0.0
repair_applies,"(2, 2, 13)",0.0
repair_applies,"(2, 2, 14)",0.0
repair_applies,"(2, 2, 15)",0.0
repair_applies,"(2, 2, 16)",0.0
repair_applies,"(2, 2, 17)",0.0
repair_applies,"(2, 2, 18)",0.0
repair_applies,"(2, 2, 19)",0.0
repair_applies,"(2, 2, 20)",0.0
repair_applies,"(2, 2, 21)",0.0
repair_applies,"(2, 2, 22)",0.0
repair_applies,"(2, 2, 23)",0.0
repair_applies,"(2, 2, 24)",0.0
repair_applies,"(2, 2, 25)",0.0
repair_applies,"(2, 2, 26)",0.0
repair_applies,"(2, 2, 27)",0.0
repair_applies,"(2, 2, 28)",0.0
repair_applies,"(2, 2, 29)",0.0
repair_applies,"(2, 2, 30)",0.0
repair_applies,"(2, 2, 31)",0.0
repair_applies,"(2, 2, 32)",0.0
repair_applies,"(2, 2, 33)",0.0
repair_applies,"(2, 2, 34)",0.0
repair_applies,"(2, 2, 35)",0.0
repair_applies,"(2, 2, 36)",0.0
repair_applies,"(2, 2, 37)",0.0
repair_applies,"(2, 2, 38)",0.0
repair_applies,"(2, 2, 39)",0.0
repair_applies,"(2, 2, 40)",0.0
repair_applies,"(2, 2, 41)",0.0
repair_applies,"(2, 2, 42)",0.0
repair_applies,"(2, 2, 43)",0.0
repair_applies,"(2, 2, 44)",0.0
repair_applies,"(2, 2, 45)",0.0
repair_applies,"(2, 2, 46)",0.0
repair_applies,"(2, 2, 47)",0.0
repair_applies,"(2, 2, 48)",0.0
repair_applies,"(2, 2, 49)",0.0
repair_applies,"(2, 2, 50)",0.0
repair_applies,"(2, 2, 51)",0.0
repair_applies,"(2, 2, 52)",0.0
repair_applies,"(2, 2, 53)",0.0
repair_applies,"(2, 2, 54)",0.0
repair_applies,"(2, 2, 55)",0.0
repair_applies,"(2, 2, 56)",0.0
repair_applies,"(2, 2, 57)",0.0
repair_applies,"(2, 2, 58)",0.0
repair_applies,"(2, 2, 59)",0.0
repair_applies,"(2, 2, 60)",0.0
repair_applies,"(2, 2, 61)",0.0
repair_applies,"(2, 2, 62)",0.0
repair_applies,"(2, 2, 63)",0.0
repair_applies,"(2, 2, 64)",0.0
repair_applies,"(2, 2, 65)",0.0
repair_applies,"(2, 2, 66)",0.0
repair_applies,"(2, 2, 67)",0.0
repair_applies,"(2, 2, 68)",0.0
repair_applies,"(2, 2, 69)",0.0
repair_applies,"(2, 2, 70)",0.0
repair_applies,"(2, 2, 71)",0.0
repair_applies,"(2, 2, 72)",0.0
repair_applies,"(2, 2, 73)",0.0
repair_applies,"(2, 2, 74)",0.0
repair_applies,"(2, 2, 75)",0.0
repair_applies,"(2, 2, 76)",0.0
repair_applies,"(2, 2, 77)",0.0
repair_applies,"(2, 2, 78)",0.0
repair_applies,"(2, 2, 79)",0.0
repair_applies,"(2, 2, 80)",0.0
repair_applies,"(2, 2, 81)",0.0
repair_applies,"(2, 2, 82)",0.0
repair_applies,"(2, 2, 83)",0.0
repair_applies,"(2, 2, 84)",0.0
repair_applies,"(2, 2, 85)",0.0
repair_applies,"(2, 2, 86)",0.0
repair_applies,"(2, 2, 87)",0.0
repair_applies,"(2, 2, 88)",0.0
repair_applies,"(2, 2, 89)",0.0
repair_applies,"(2, 2, 90)",0.0
repair_applies,"(2, 2, 91)",0.0
repair_applies,"(2, 2, 92)",0.0
repair_applies,"(2, 2, 93)",0.0
repair_applies,"(2, 2, 94)",0.0
repair_applies,"(2, 2, 95)",0.0
repair_applies,"(2, 2, 96)",0.0
repair_applies,"(2, 2, 97)",0.0
repair_applies,"(2, 2, 98)",0.0
repair_applies,"(2, 2, 99)",0.0
repair_applies,"(2, 2, 100)",0.0
repair_applies,"(2, 2, 101)",0.0
repair_applies,"(2, 2, 102)",0.0
repair_applies,"(2, 2, 103)",0.0
repair_applies,"(2, 2, 104)",0.0
repair_applies,"(2, 2, 105)",0.0
repair_applies,"(2, 2, 106)",0.0
repair_applies,"(2, 2, 107)",0.0
repair_applies,"(2, 2, 108)",0.0
repair_applies,"(2, 2, 109)",0.0
repair_applies,"(2, 2, 110)",0.0
repair_applies,"(2, 2, 111)",0.0
repair_applies,"(2, 2, 112)",0.0
repair_applies,"(2, 2, 113)",0.0
repair_applies,"(2, 2, 114)",0.0
repair_applies,"(2, 2, 115)",0.0
repair_applies,"(2, 2, 116)",0.0
repair_applies,"(2, 2, 117)",0.0
repair_applies,"(2, 2, 118)",0.0
repair_applies,"(2, 2, 119)",0.0
repair_applies,"(2, 2, 120)",0.0
repair_applies,"(2, 2, 121)",0.0
repair_applies,"(2, 2, 122)",0.0
repair_applies,"(2, 2, 123)",0.0
repair_applies,"(2, 2, 124)",0.0
repair_applies,"(2, 2, 125)",0.0
repair_applies,"(2, 2, 126)",0.0
repair_applies,"(2, 2, 127)",0.0
repair_applies,"(2, 2, 128)",0.0
repair_applies,"(2, 2, 129)",0.0
repair_applies,"(2, 2, 130)",0.0
repair_applies,"(2, 2, 131)",0.0
repair_applies,"(2, 2, 132)",0.0
repair_applies,"(2, 2, 133)",0.0
repair_applies,"(2, 2, 134)",0.0
repair_applies,"(2, 2, 135)",0.0
repair_applies,"(2, 2, 136)",0.0
repair_applies,"(2, 2, 137)",0.0
repair_applies,"(2, 3, 1)",0.0
repair_applies,"(2, 3, 2)",0.0
repair_applies,"(2, 3, 3)",0.0
repair_applies,"(2, 3, 4)",0.0
repair_applies,"(2, 3, 5)",0.0
repair_applies,"(2, 3, 6)",0.0
repair_applies,"(2, 3, 7)",0.0
repair_applies,"(2, 3, 8)",0.0
repair_applies,"(2, 3, 9)",0.0
repair_applies,"(2, 3, 10)",0.0
repair_applies,"(2, 3, 11)",0.0
repair_applies,"(2, 3, 12)",0.0
repair_applies,"(2, 3, 13)",0.0
repair_applies,"(2, 3, 14)",0.0
repair_applies,"(2, 3, 15)",0.0
repair_applies,"(2, 3, 16)",0.0
repair_applies,"(2, 3, 17)",0.0
repair_applies,"(2, 3, 18)",0.0
repair_applies,"(2, 3, 19)",0.0
repair_applies,"(2, 3, 20)",0.0
repair_applies,"(2, 3, 21)",0.0
repair_applies,"(2, 3, 22)",0.0
repair_applies,"(2, 3, 23)",0.0
repair_applies,"(2, 3, 24)",0.0
repair_applies,"(2, 3, 25)",0.0
repair_applies,"(2, 3, 26)",0.0
repair_applies,"(2, 3, 27)",0.0
repair_applies,"(2, 3, 28)",0.0
repair_applies,"(2, 3, 29)",0.0
repair_applies,"(2, 3, 30)",0.0
repair_applies,"(2, 3, 31)",0.0
repair_applies,"(2, 3, 32)",0.0
repair_applies,"(2, 3, 33)",0.0
repair_applies,"(2, 3, 34)",0.0
repair_applies,"(2, 3, 35)",0.0
repair_applies,"(2, 3, 36)",0.0
repair_applies,"(2, 3, 37)",0.0
repair_applies,"(2, 3, 38)",0.0
repair_applies,"(2, 3, 39)",0.0
repair_applies,"(2, 3, 40)",0.0
repair_applies,"(2, 3, 41)",0.0
repair_applies,"(2, 3, 42)",0.0
repair_applies,"(2, 3, 43)",0.0
repair_applies,"(2, 3, 44)",0.0
repair_applies,"(2, 3, 45)",0.0
repair_applies,"(2, 3, 46)",0.0
repair_applies,"(2, 3, 47)",0.0
repair_applies,"(2, 3, 48)",0.0
repair_applies,"(2, 3, 49)",0.0
repair_applies,"(2, 3, 50)",0.0
repair_applies,"(2, 3, 51)",0.0
repair_applies,"(2, 3, 52)",0.0
repair_applies,"(2, 3, 53)",0.0
repair_applies,"(2, 3, 54)",0.0
repair_applies,"(2, 3, 55)",0.0
repair_applies,"(2, 3, 56)",0.0
repair_applies,"(2, 3, 57)",0.0
repair_applies,"(2, 3, 58)",0.0
repair_applies,"(2, 3, 59)",0.0
repair_applies,"(2, 3, 60)",0.0
repair_applies,"(2, 3, 61)",0.0
repair_applies,"(2, 3, 62)",0.0
repair_applies,"(2, 3, 63)",0.0
repair_applies,"(2, 3, 64)",0.0
repair_applies,"(2, 3, 65)",0.0
repair_applies,"(2, 3, 66)",0.0
repair_applies,"(2, 3, 67)",0.0
repair_applies,"(2, 3, 68)",0.0
repair_applies,"(2, 3, 69)",0.0
repair_applies,"(2, 3, 70)",0.0
repair_applies,"(2, 3, 71)",0.0
repair_applies,"(2, 3, 72)",0.0
